Team,Final Score,adjust Points,auto Ownership Points,auto Points,auto Quest Ranking Point,auto Run Points,auto Scale Ownership Sec,auto Switch At Zero,auto Switch Ownership Sec,endgame Points,face The Boss Ranking Point,foul Count,foul Points,rp,tech Foul Count,teleop Ownership Points,teleop Points,teleop Scale Boost Sec,teleop Scale Force Sec,teleop Scale Ownership Sec,teleop Switch Boost Sec,teleop Switch Force Sec,teleop Switch Ownership Sec,total Points,vault Boost Played,vault Boost Total,vault Force Played,vault Force Total,vault Levitate Played,vault Levitate Total,vault Points
5243,89.5078164445,0,5.3161530174,9.2291442224,0.1695388911,3.912991205,0.3272545362,0.2385557383,2.3308219725,7.9124029189,-0.0276289331,0.346662313,11.5190587244,0.4183092246,-0.1430267148,53.3435541555,68.7483702953,0.8583652323,1.073903281,14.5385506348,1.5605699474,-0.1540200507,36.3860683409,89.5078164445,0.4043847852,0.4577461513,0.2376617665,0.3082221742,0.5523670191,0.7325143187,7.4924132208
5247,67.9394784986,0,-0.7763408192,-1.3520772865,-0.2005471492,-0.5757364673,-0.368727835,0.0214962906,-0.0194425746,15.6344245822,-0.0394969695,1.6005600429,11.3784918965,0.3347671572,0.1802786648,35.3569595697,57.907171747,-0.5667817447,1.2911330218,12.4456705788,1.1680087444,1.7101156192,22.3100619913,67.9394784986,-0.0910531776,0.1195242044,0.4017292933,0.3167849586,0.9535567563,0.946848356,6.915787595
5248,52.6345878575,0,0.8633521787,4.1128911159,0.0875776906,3.2495389373,0.7535495826,0.0650056972,-0.3218734933,4.2134458924,-0.0140305111,-0.55588661,-4.8699070194,0.1694125771,0.5660413567,43.2392767539,53.3870936503,-0.1063370803,2.2540626506,12.8831886098,0.2692689139,0.4170289157,30.1931563104,52.6345878575,0.1731845572,0.3602573491,0.5614703558,0.5137311754,0.417863825,0.3128856763,5.9343710041
5250,34.8037129265,0,-1.4556938782,2.5645124973,-0.1893567298,4.0202063755,-0.2229186766,0.0087197153,-0.5049282625,1.4403296308,-0.0246854029,0.7743176965,-7.9543898916,-0.023584464,-0.5778051853,35.559414144,40.1744704303,0.2125835396,1.7816761289,-11.0159425993,0.4998177007,-0.0668844517,45.8629555031,34.8037129265,0.1010586551,0.0269819592,0.256344152,0.2622463032,0.3798814242,0.3457170686,3.1747266555
5251,10.6899742129,0,-0.4918584614,-0.4086204993,-0.2065981107,0.0832379621,0.0362529538,-0.0305478236,-0.2821821845,-9.8713714103,-0.055117098,0.0905084002,2.6842429015,-0.5241718088,-0.1847534166,22.4635097715,8.4118970923,-0.9542370435,-0.9487479924,16.4024640797,-0.5747268552,0.3522397559,7.5900095905,10.6899742129,-0.0575843599,-0.1384125498,-0.0997618254,-0.2062135226,-0.7531091111,-0.4914221813,-4.1802412689
5253,85.9651850211,0,1.9317072481,7.5782434408,0.1631633958,5.6465361927,0.2482925905,0.056708397,0.7175610336,15.7855168029,0.0343945734,-0.2789006033,-1.7764945956,0.2393580113,0.3395539075,53.2183626079,80.1500594204,-1.0797381008,2.7873521488,7.0769467114,2.9914418277,0.5075753857,44.2297121696,85.9651850211,0.195458253,0.1508597857,0.6528673179,0.7370227016,1.4514557791,1.3413535146,11.1461800096
5254,138.6197771678,0,5.0024936933,10.1197297491,0.1898273998,5.1172360558,1.0362348712,0.2520219897,1.4650119755,26.9461528983,0.0202032156,-0.0539705921,6.7682172119,1.0665676591,-0.0500925682,82.920759251,121.7325219603,3.2801930546,-0.3645968165,48.4086152548,1.5021487013,-0.5701154764,29.7298022403,138.6197771678,0.8775725851,1.0170707531,-0.1203496231,0.1179546227,1.162821458,1.2380965864,11.865609811
5255,54.0177870436,0,0.9513495961,3.5496571064,0.0353304191,2.5983075103,0.7136045261,0.0039667268,-0.2379297281,14.1492058711,-0.006359693,0.8059903354,0.8386863232,0.2929173165,0.4305965419,30.0009074128,49.6316511817,-0.089222176,-0.8920849845,7.8507900539,0.6246956439,0.2510335908,21.614643891,54.0177870436,-0.0424784398,0.1599154794,-0.0851275658,0.0454164551,0.3692523412,0.8909756451,5.4815378977
5256,65.6467495738,0,3.801867612,8.4999020078,-0.0125654183,4.6980343959,1.4586287603,0.0572170764,0.4423050457,7.2911313464,-0.0897400475,0.062292136,-3.8022939607,-0.0504940103,-0.0591073121,45.0883989693,60.9536511542,0.5150129216,2.5121017742,6.4471483165,3.227365262,0.1362404259,34.8988724692,65.6467495738,0.4291829102,0.4158232684,0.4963677835,0.5694292165,0.8322267614,0.7295716828,8.5741208385
5257,45.9704558988,0,-1.3760730309,2.7591732313,0.0830578709,4.1352462622,-0.2473985833,-0.0043503632,-0.4406379322,15.0965169635,0.0185870031,0.9131967931,5.5037853785,0.0114157446,0.3588034336,16.1775645106,37.7136040226,-0.4479808535,0.7174011265,-4.2944928402,1.051446968,2.715239737,19.8685912364,45.9704558988,-0.0727833737,-0.151053226,0.4478592455,0.4628032568,0.7397115933,0.9761544789,6.4395225485
5260,123.527006651,0,-1.8215644277,2.7272075674,-0.0340680897,4.548771995,-0.1650544287,-0.0533968474,-0.7457277851,22.7069263738,0.1520608256,0.0569648394,8.6877760372,0.8625600714,0.2672287109,83.4147513967,112.1167724891,0.7418300418,-0.5350670462,38.2635295695,2.5912970417,-1.1024531253,41.8180947437,123.527006651,0.2953460487,0.4132149413,-0.2287929989,-0.0082412284,0.5438024937,0.7940452308,5.9950947186
5261,101.995899199,0,5.7358037304,9.2843710763,0.2596049572,3.5485673459,0.0495501492,0.3415488623,2.818351716,3.2813752499,-0.006892514,0.4923734615,23.4108728427,0.4914983111,-0.0694193368,61.2633076683,69.2986146748,0.6208845058,0.7755291719,10.1307384565,1.5711262987,0.8854545812,48.9405584073,101.995899199,0.3507512753,0.3298808717,0.1882969261,0.2303697223,0.2441781594,0.3905357574,4.7539317566
5263,88.2786740084,0,8.4479132735,12.4804009272,0.2554878142,4.0324876537,0.5858931102,0.4196989115,3.6380635265,10.564376933,-0.0295911377,0.1525990171,-4.1744954057,0.4618363065,0.266758048,50.6867129608,79.9682850202,1.1140886322,4.3996050084,2.0279041363,2.6739355479,2.0611389228,44.8707846445,88.2786740084,1.0956486564,1.3227244117,1.0763589788,1.4149023464,0.7824507647,1.0058122672,18.7171951264
5265,73.6386572846,0,2.4292671252,7.0966507346,0.1394866217,4.6673836093,-0.0407220482,0.231239719,1.2553556108,19.7961640282,0.0126600396,0.3034780457,4.9016393697,0.2119299027,0.3711856534,32.5157334335,61.6397700343,0.6724064805,2.9504305442,-2.4993417555,0.3714268777,2.0287930558,33.9712418308,73.6386572846,0.2351197675,0.2530326562,0.7872099422,0.6869343027,0.9777556039,0.9256075557,9.3278725726
5268,66.7557911955,0,3.851343219,9.5166096628,0.2800660423,5.6652664438,-0.5607242844,0.2632266338,2.4863958938,16.3141049503,0.0055039842,0.4302590377,-2.8721672222,0.3760508415,0.5070021816,35.6576618039,60.1091215081,-0.710533599,1.7391429129,5.2030941442,1.8222917803,2.0783943434,29.3428094783,66.7557911955,0.0622379412,0.1036612866,0.5132316408,0.4968113169,1.1682899161,1.0269983473,8.1373547539
5274,43.9409903953,0,2.5576838981,9.6496508858,0.2163973171,7.0919669877,0.4445902008,0.0209422733,0.8342517482,24.3218816873,-0.0037408834,-0.603851658,-9.1663487594,0.3074634073,0.0551768649,11.2202901727,43.4491205358,-0.4783281245,0.9656904286,6.0287451805,0.0924051669,3.0709900553,5.5774679498,43.9409903953,-0.2703777932,-0.3970509426,0.3967045187,0.4635668145,1.3196004568,1.5148738633,7.9069486758
5275,59.2848186908,0,-2.2125090192,2.3834190254,-0.0355239858,4.5959280445,-0.6270484377,-0.0395373321,-0.4792060719,6.2607478974,0.1396661504,0.3682501244,7.1824929662,0.4531507261,0.2702124872,40.1230328124,49.7040861881,0.854156284,1.8182052049,13.9618834254,2.189020633,2.9186782438,23.11797247,59.2848186908,0.444619293,0.3491418832,0.5841071712,0.5320609757,-0.2496636705,-0.2171417632,3.3203054783
5276,74.9347744099,0,0.5776757978,5.6106483066,-0.1234095017,5.0329725088,0.97172038,-0.1568736914,-0.6828824811,6.190788152,-0.0227883917,0.4603575015,25.1290869121,0.0746092452,0.42948607,37.8143640543,44.197874368,0.8485794364,-2.0631401863,6.4180769528,-1.4079362974,-1.645201072,31.9556439625,74.9347744099,-0.183142844,-0.3693744373,-0.6199769603,-0.3612296386,0.8492638392,0.7691485082,0.1927221617
5278,147.7898150116,0,7.3691380756,11.456140544,0.1913013313,4.0870024683,0.717091534,0.3062975183,2.9674775038,12.7672089473,-0.1086748434,-0.1891553202,0.8434457198,0.9347663755,0.3735324944,109.8627221295,135.6049355688,5.2902635171,0.5933383828,43.6823608567,2.3236938603,3.1609848296,58.5664038954,147.7898150116,1.2779559726,1.2721076787,0.3967186701,0.2013031345,1.0055456386,1.1215900852,12.975004492
5279,58.7883395518,0,2.000398772,6.3483388419,0.103422323,4.34794007,0.0452733322,0.1272648629,0.9549260538,16.8675937406,-0.054176781,0.4609808559,1.6338526374,-0.0464340178,0.0740807717,29.3483655037,50.7833872662,-0.1436730288,0.3199675227,0.4015232663,0.236606498,1.1611008578,28.8539087682,58.7883395518,0.0519393008,0.0360855708,0.1685397267,0.0760772816,0.558129816,0.801322752,4.567428022
5282,63.524321917,0,0.9896471584,4.7098201087,0.0961188902,3.7201729503,-0.0678549052,0.019397639,0.5626784844,10.0386216043,-0.0073067444,0.0324146102,0.1344379468,0.4021543127,0.3137761508,43.2681009756,58.676973648,0.7365536118,0.1969549006,15.7241394657,1.3648617804,0.1534399767,25.4425461177,63.524321917,0.2310687525,0.2651460625,0.0259698895,0.0623403148,0.6349391258,0.7465638362,5.3702510681
5283,42.5066521828,0,1.6863035626,4.6336269992,-0.125256961,2.9473234366,0.4291549107,0.0514894155,0.4139968706,4.6880352,0.0184165525,0.5019909287,4.3007261451,-0.3141969409,0.269862076,26.9573312073,33.559255512,0.4767421109,0.8489137028,9.0222693881,0.4557153451,0.9344556327,17.0026043631,42.5066521828,0.1074997851,-0.0116175762,0.3383324275,0.4019608067,-0.0426488625,-0.0075654096,1.9138891048
5285,133.2778137809,0,7.0153195552,11.1402377102,0.2034251089,4.124918155,-0.0613410615,0.3096667849,3.5690008391,18.4687207428,0.0400399129,0.7304428174,9.4644563446,1.0921958828,-0.1401630005,80.3093379269,112.6740289014,1.579744045,3.860737391,34.4870666706,1.578360375,2.5447125294,42.6641668364,133.2778137809,0.7487236977,0.7242494067,1.0264503727,1.0729590487,1.0365521997,0.9819855909,13.8959702316
5288,43.1960309059,0,2.9813316109,5.8889708747,-0.1678558789,2.9076392637,0.5012038451,0.113482189,0.9894619604,10.8473996668,-0.0337321325,0.0688726021,15.0497916463,-0.1014040378,0.9716445598,9.7077407593,22.2587102352,1.1275281122,-0.9289967176,-0.35212777,0.3215518324,-1.1775879914,8.6107885847,43.1960309059,0.087957236,0.004475125,-0.3270727839,-0.3990861209,0.7225426226,0.7353249577,1.7035698091
5290,45.905460867,0,1.8826791793,6.5424121002,0.2765324081,4.6597329209,-0.2317487483,0.2099212657,1.173088338,4.2677667839,-0.0028127304,-0.5741286626,0.7601703992,0.1702067983,0.5678637947,25.9900727786,38.5965225483,0.5828654652,0.6341718964,0.268549462,1.3092201752,1.3769923134,23.8294376761,45.905460867,0.1263203126,0.2229520688,0.7042781004,0.5883074677,0.2688675678,0.8564770606,8.3386829858
5291,127.4025347179,0,-0.0129571216,4.5715074361,0.0717735136,4.5844645577,-0.1023735304,0.0978663642,0.0958949696,15.2674200768,0.0346363006,0.5710433256,8.5913239051,0.7916211121,0.3605923334,88.2148583611,114.2410760606,3.7394775816,0.5367275217,38.0487434603,1.2211724659,-0.4590820481,45.2054648533,127.4025347179,0.8584604979,0.9980654221,0.1091829438,0.4225988861,0.6624104346,0.7310952163,10.7587976227
5293,39.9764318815,0,-0.410957718,3.9197727232,-0.0056837434,4.3307304412,0.1965174072,-0.0194870276,-0.4019962662,5.0442561902,-0.0020532942,-0.2402218508,13.167890546,0.158199129,0.1151320709,12.9286730871,22.8917851113,0.1035456947,-0.2560794933,0.4775158453,0.3736071136,0.4175263478,11.9740044335,39.9764318815,0.3121113711,0.5029688786,-0.0185188427,-0.0156425924,0.4192573223,0.4964448806,4.918855834
5295,78.4301789798,0,0.2764664837,4.1173439489,-0.0074574882,3.8408774653,-0.1379421571,0.0728867388,0.2761753989,16.3666253938,0.0168059552,0.3897878013,13.8277813705,-0.0015493996,0.1307465194,28.2715603966,60.5336315743,0.8031094672,4.0839390376,-0.404524382,3.2410651527,3.5156840523,24.6319101586,78.4301789798,0.7658039806,0.9535507103,1.1608244393,1.4140580644,0.8390145171,0.8114803821,15.8954457839
5298,33.8956205666,0,0.2763286932,2.3199843993,-0.0594061632,2.0436557061,0.1089743155,0.1169841914,0.0291900311,2.3788072375,-0.0242610164,0.6087613268,-5.7005234075,-0.4318606773,0.8056704226,35.6823177948,37.2760748094,-0.9650651986,0.619141056,-8.2328512844,1.0664071682,-0.0879098256,43.8138271097,33.8956205666,-0.2726847483,-0.3024572949,0.0394926793,-0.0859218305,-0.0748075953,0.2313690809,-0.7850502229
5299,128.3350499462,0,3.8063613188,9.0134987622,0.2312721884,5.2071374434,0.7372465154,0.3093630709,1.165934144,16.0917488512,0.0831137641,-0.0979220964,23.5009722827,0.8334357908,0.103256545,72.5878151091,95.805860289,0.6411580897,-0.1982482111,31.0901795734,1.3749117489,0.0921106186,39.481565697,128.3350499462,0.316609503,0.4337421676,-0.0540749964,-0.0392165736,0.5440374338,1.0307336718,7.1262963288
5308,-1.8346700951,0,-1.9312911194,0.6364526617,-0.0325660019,2.5677437812,-0.0993563577,-0.107226135,-0.8662892021,1.5898961422,-0.0058601613,-0.2141230618,-7.2021728875,-0.403134876,0.1260272976,-0.0397008905,4.7312197725,-0.4860899699,1.8411804897,-7.3594060205,-0.2831367581,2.0037003933,8.0889318579,-1.8346700951,-0.0768009108,-0.0308149526,0.5447714542,0.438294159,-0.1508701512,0.2287256978,3.1810245209
5310,87.6101397985,0,2.2177823164,7.5449346451,0.2277559076,5.3271523288,0.0450424265,0.1534792835,1.0638487317,10.0536057541,-0.0459757339,1.7088969114,3.143370034,0.4929980998,0.753979999,62.6141175423,76.9584206293,0.4707635357,0.1614112484,23.4877326479,0.4255483528,-0.2529293924,38.2300730059,87.6101397985,0.3440368369,0.3541547801,0.1120450329,0.0324756286,0.5595390918,0.4715090579,4.2906973328
5312,70.2543254129,0,2.1684387391,6.6251164965,0.1945713938,4.4566777574,-0.1258067435,0.1418609888,1.2100261131,6.8697823663,-0.042582496,-0.1076553293,-1.6807323308,0.4097502459,0.2696665992,47.8396422745,65.3534796401,1.0399235949,1.899252935,12.2544431875,1.7595490185,0.7405013645,32.7857264736,70.2543254129,0.3737866847,0.5564792631,0.5039337065,0.7120070141,0.7786913346,0.8603247227,10.6440549993
5314,111.250369144,0,3.9532224366,8.413231846,0.2012848436,4.4600094094,-0.3315193422,0.2619422916,2.3081305605,5.7189460275,-0.0199457961,0.1500562983,20.4007474138,0.4832248183,0.2146207882,67.2295928138,82.4381484299,1.1039158282,0.0548526213,26.0488137846,1.9573143336,1.3507453375,38.1195488675,111.250369144,0.7674150206,0.6725825955,0.1553816273,0.191389183,0.6740835392,1.0339501392,9.4896095886
5316,44.0838967195,0,-0.0148797072,5.0744344652,-0.0174272339,5.0893141724,-0.145220363,0.0032092308,0.1377805094,12.4173676328,-0.0021440458,-0.4037002524,-0.7842591379,0.1000287013,0.5265480138,18.0964192834,39.7961268151,-0.4023109344,2.2945218206,-1.2006438345,1.7753522156,1.8372215077,17.9240218367,44.0838967195,0.344060176,0.5112413504,0.6614122429,0.6119556107,0.70318267,0.7332710188,9.282339899
5317,110.3614634998,0,-1.9348459685,2.850211049,0.0147131443,4.7850570174,-0.3233352307,-0.1096862165,-0.6440877535,15.9132935028,-0.0209467225,2.4385471009,0.7996526312,0.4787124836,-0.185454336,76.9904115311,106.6955538139,1.437632192,0.7007433627,22.0146575476,1.5312359471,-0.5370785608,52.0068858443,110.3614634998,0.9208051395,1.0228433341,0.0913574223,0.2627924506,1.1297514887,1.4727339714,13.79184878
5326,31.853501982,0,3.9119928423,9.0791623023,0.0132755328,5.1671694601,0.6409652816,0.1761752477,1.3150311396,-1.1418119772,-0.0515924533,0.0475564486,1.8658113229,0.0543355713,0.9854871527,19.8866610506,20.9063331449,0.2224716855,0.6871795584,-0.7605931055,-0.642968771,1.8812562822,21.0677512416,31.853501982,-0.0579391456,0.0837076366,0.3564273779,0.4514700607,-0.4699020943,-0.1028808829,2.1614840715
5327,31.2529525926,0,-0.1553889787,1.4168840737,-0.1261913836,1.5722730524,0.0239064076,-0.0986451806,-0.101600897,-4.2554276905,-0.0889809197,-0.4918858809,-7.5450280013,0.139234149,0.0130669485,42.8999409363,37.3880630644,-1.7919545594,-1.1999123605,30.6794827595,-1.417549525,0.1189140289,15.4299622613,31.2529525926,-0.3952219888,-0.3193998198,-0.2486494539,-0.2972648528,-0.0157512467,0.3653746363,-1.2564501814
5329,50.2151454631,0,-2.2566647047,2.6938011223,-0.1469248545,4.9504658269,-0.3935142218,-0.0156594125,-0.7348181306,5.5324300191,-0.0138093867,1.047024023,2.5392938151,-0.1922991405,0.5641509333,28.6571262142,44.9695423877,-1.0731340519,3.0128362147,-2.058783493,0.731302676,1.4674997224,31.0577410831,50.2151454631,0.4360732691,0.7641040811,0.7249537394,0.6227604731,0.8146955582,0.7691326766,10.7799861544
5331,105.0656700284,0,3.2866150293,8.5929342108,0.3362802241,5.3063191815,-0.8181093946,0.2598844364,2.4614169092,15.2961463093,-0.0393169457,0.3390832812,4.6054899695,0.5906251775,-0.0987744367,57.7775904041,91.8656584631,0.4021270545,2.6253317718,-0.5834906287,5.2588183251,3.3466340314,52.7001356531,105.0656700284,0.8586128667,1.2984421051,1.0203289482,1.1255426567,1.1672901667,1.3343995882,18.7919217498
5332,60.3288440766,0,0.5958014869,3.9421992263,-0.037896677,3.3463977393,-0.128963093,0.0719788174,0.4268638365,9.4201269496,-0.0105754529,-0.0897922906,-2.459623972,0.1700017736,0.2436694339,42.0767153097,58.8459622163,0.5184341891,0.3313704886,20.7953902263,0.2679172484,-0.1962181529,20.4949736459,60.3288440766,0.3373192641,0.4203943507,0.1521213294,0.1802374359,0.5680177488,0.8691922048,7.349119957
5333,63.2516302821,0,-2.5425858404,0.743378568,-0.1439007793,3.2859644083,-0.1474555364,-0.0929828242,-1.1238373838,9.2974147373,-0.027992875,1.8013659854,-18.3465333154,0.0627966718,-0.0940686804,60.4803722914,80.8420528714,2.7158729236,2.6942752182,27.0688793328,1.9022854908,1.4382639957,28.7933345442,63.2516302821,0.6424215793,0.6505074232,0.7989343142,0.7570558284,0.6931942474,0.805289917,11.0642658427
5338,126.713296417,0,3.4156830016,8.1361922596,0.2855860622,4.720509258,-0.1390586137,0.3923732441,1.8469001145,23.8450621627,-0.0120863855,0.3810362454,7.8635670222,0.7981129524,0.0460036341,74.8164600237,110.7041073199,1.4671217276,0.953990756,21.1442615426,2.1233718279,1.0445922104,50.0817049256,126.713296417,0.5290779647,0.6217962686,0.371352619,0.464575499,1.4234545935,1.3221452592,12.0425851336
5340,55.8862128743,0,3.8875598573,7.6309158402,0.1559317388,3.7433559829,0.1788122287,0.1447865569,1.7649676999,12.7134629881,0.0009631563,0.6530985441,6.4208067521,0.1868674316,0.3020060205,21.6328692936,41.8241587003,-0.9313571274,3.013415416,-4.8271911066,0.0893248617,-0.9957188027,27.302092666,55.8862128743,0.0075431117,0.0911602692,0.5725122339,0.6105795538,0.5816988376,0.7938254608,7.4778264185
5344,29.3014952165,0,-1.2046744294,2.7560284628,0.0022573872,3.9607028922,0.0399444025,-0.0629618061,-0.6422816172,6.6187894017,-0.0260453972,0.3031061076,-2.2399299189,-0.3258304741,0.6208463071,12.4618744102,28.7758766962,-0.9128902696,1.9910958188,-8.4169142878,0.7894858055,1.0354661784,21.0021931622,29.3014952165,0.157721801,0.4146356171,0.5144568259,0.6849816875,0.7306514713,0.8394252723,9.6952128843
5347,84.8873494445,0,-0.3175590551,3.7914533347,0.1906672508,4.1090123898,-0.2961068413,0.0424433077,0.1373273137,9.3158870478,-0.0875087688,0.1081042418,38.5505026933,0.1131298505,0.5472505954,32.7278080333,42.5395015047,-1.8221591391,0.9159385644,-0.7932652135,-0.5768571593,0.1899103651,35.9200895452,84.8873494445,-0.2553874995,-0.3207775849,0.1322972325,0.0487995291,0.4712501287,0.3711393405,0.4958064236
5348,79.9196206304,0,2.689807855,6.5390721347,0.2382639562,3.8492642797,-0.2570764628,0.287320349,1.6019803903,11.7284121803,-0.078999159,-0.2174014178,0.2209437691,0.3986738485,0.5957294112,53.4601518297,73.1703548451,-0.4153133614,0.1158037842,13.7390216407,2.9921501805,1.7351679501,37.1442933699,79.9196206304,0.7235871777,0.5909866777,0.1989979857,0.1090016028,0.5444039624,0.8963698864,7.9817908351
5401,89.037172302,0,1.3909420556,6.305189983,0.2506361909,4.9142479273,-0.4568760626,0.2153939596,1.1523470904,15.310856954,0.0092095322,1.1226531137,2.5275265865,0.5729280942,0.00519927,48.2603832872,80.1986639685,0.9492128767,4.6116333075,8.00557747,3.248956446,3.49102665,36.0566364946,89.037172302,0.821834623,1.1849708929,1.3758634474,1.3251559022,0.9082448979,0.8153579503,16.6274237272
